conversation_id,turn_no,speaker,utterance,P-Strategy,keyword1,keyword2,keyword3,keyword4,keyword5
6.0,4.0,Agent,"For frequent travelers, I highly recommend our comprehensive policy. It provides coverage for accidents, theft, and damage from unexpected events, ensuring you're always protected on the road.",Emotional,protected,accidents,theft,events,
6.0,5.0,User,What if I have a breakdown in the middle of nowhere? Thatâ€™s always my biggest fear.,Emotional,breakdown,fear,,,
6.0,6.0,Agent,"Our policy includes 24/7 roadside assistance, so you'll never be stranded. We'll provide towing, jump-starts, and other services to get you back on the road as quickly as possible.",Emotional,stranded,assistance,quickly,services,
6.0,7.0,User,Does it cover outstation emergencies?,Emotional,emergency,fear,worry,,
6.0,8.0,Agent,"Yes, our roadside assistance extends to outstation emergencies as well. Whether you're near home or far away, we're always there to help.",Emotional,help,away,emergencies,always,
6.0,9.0,User,What about medical expenses if I get injured in an accident?,Emotional,injury,expenses,fear,,
6.0,10.0,Agent,"Our policy includes a personal accident cover, which provides financial assistance for medical expenses. Your health and safety are our top priorities.",Emotional,safety,health,assistance,priorities,
6.0,11.0,User,What if I get injured in an accident and canâ€™t go to work?,Emotional,injured,fear,work,accident,
6.0,12.0,Agent,"Under personal accident cover, compensation will be provided for injuries. You can also buy riders for financial support. Your well-being is our concern and we offer financial assistance.",Emotional,well-being,concern,injuries,support,
6.0,13.0,User,"This all sounds good, how much will it cost?",Emotional,cost,good,sound,fear,
6.0,14.0,Agent,"For your 2023 Hyundai Venue with comprehensive coverage, the annual premium would be around $1100. Think of it as an investment in your safety and peace of mind on every journey.",Emotional,safety,peace,investment,journey,
6.0,15.0,User,Iâ€™ll do it. Thank you!,Emotional,gratitude,relief,,,
7.0,1.0,User,"Hi, I want to insure my 2021 KTM Duke 200. It's my first bike, and I'm really worried about damaging it.",Emotional,worried,first,damage,,
7.0,2.0,Agent,"Congratulations on your first bike! It's natural to feel protective. With New India Assurance General Insurance, we will ensure you and your bike are in safe hands. Weâ€™re here to help protect it.",Emotional,protective,safe,help,ensure,
7.0,3.0,User,"I'm a new rider, so I'm really scared of accidents.",Emotional,scared,accidents,new,,
7.0,4.0,Agent,"I understand. Our comprehensive policy covers damages from accidents, even if it's your fault. We want you to ride with confidence, knowing you're protected.",Emotional,confidence,protected,accidents,fault,
7.0,5.0,User,What if someone steals my bike? I'd be heartbroken.,Emotional,steal,heartbroken,,,
7.0,6.0,Agent,"We understand the emotional impact of theft. Our policy provides full compensation for the loss of your bike, helping you replace it with minimal financial burden.",Emotional,theft,impact,loss,burden,
7.0,7.0,User,"What if I damage engine parts, does it cover that?",Emotional,damage,fear,cover,,
7.0,8.0,Agent,"Yes, it does. Our Engine Protection add-on can cover the repair costs if the engine is damaged post-accident. Because we care about your bike as much as you do.",Emotional,care,damage,accident,repair,
7.0,9.0,User,What about medical expenses if I get injured?,Emotional,injured,expenses,fear,,
7.0,10.0,Agent,"Our policy includes a personal accident cover, which provides financial assistance for medical expenses. Your health and safety are our top priorities.",Emotional,safety,health,assistance,priorities,
7.0,11.0,User,"I tend to forget renewal dates, how can I handle?",Emotional,forget,renewal,handle,fear,
7.0,12.0,Agent,"We can set a reminder for you, it is easy. Also, if you buy the policy online, we can offer a discount.",Emotional,reminder,easy,discount,fear,
7.0,13.0,User,"Okay, this all sounds great. How much will it cost?",Emotional,great,cost,,,
7.0,14.0,Agent,"For your 2021 KTM Duke 200 with comprehensive coverage, the annual premium would be around $900. It's an investment in protecting your first love.",Emotional,investment,protecting,love,fear,
7.0,15.0,User,"Okay, let's do it. I want to make sure it's protected.",Emotional,protected,want,sure,,
,2.0,Agent,"It's perfectly normal to feel that way when you're starting out. Rest assured, having the right insurance is like having a safety net. It's there to catch you if something unexpected happens.",Emotional,normal,safety,assured,unexpected,
,3.0,User,That's what I'm hoping for. I keep thinking about accidents and how expensive they could be.,Emotional,hoping,accidents,expensive,fear,
,4.0,Agent,"Exactly, and that's where Reliance General Insurance comes in. It is designed to provide extensive protection, and knowing you're covered can significantly reduce your anxiety while driving.",Emotional,anxiety,covered,protection,,
,5.0,User,What kind of coverage are we talking about? I don't even know where to start.,Emotional,uncertainty,fear,starting,,
,6.0,Agent,"This includes collision coverage, which covers damage to your car, and liability coverage, which protects you if you injure someone else or damage their property. Itâ€™s about shielding you from huge financial burdens during vulnerable times.",Emotional,burden,vulnerable,shielding,injure,
,7.0,User,"Okay, that makes sense. What if my car gets stolen? That's one of my biggest fears living in the city.",Emotional,fear,stolen,city,,
,8.0,Agent,"Theft is also covered under the comprehensive part of the policy. We understand how violating that feels, and we aim to ease the process of recovery and replacement.",Emotional,theft,recovery,violation,ease,
,9.0,User,That's a relief to hear. What about roadside assistance? I'm not very good with car maintenance.,Emotional,relief,assistance,maintenance,fear,
,10.0,Agent,"It includes 24/7 roadside assistance. Imagine being stranded and scared â€“ this ensures help is always a call away, providing immediate comfort and solutions.",Emotional,stranded,scared,comfort,solutions,
,11.0,User,This is all sounding really good. What's the premium like?,Emotional,good,premium,,,
,12.0,Agent,"For your 2022 Honda Civic with full coverage, it's around $1200 per year. Itâ€™s an investment in your peace of mind and financial safety net.",Emotional,peace,safety,investment,,
,13.0,User,I think that's reasonable for the peace of mind it offers. Let's proceed with the Reliance General Insurance policy.,Emotional,peace,mind,proceed,,
,2.0,Agent,"I understand how important reliable transport is, especially when family is involved. Securing it with comprehensive insurance offers you a sense of protection and stability.",Emotional,protection,stability,family,important,
,3.0,User,"Exactly! I'm always worried about something happening to it, especially since I have my kids in the car sometimes.",Emotional,worried,kids,especially,something,
,4.0,Agent,"With Bajaj Allianz General Insurance, your Baleno and, more importantly, your family are covered. It's about giving you the confidence that you've taken the best possible care to protect them.",Emotional,confidence,family,care,protection,
,5.0,User,"What does the coverage look like? I need something that covers everything, especially accidents.",Emotional,coverage,accidents,everything,need,
,6.0,Agent,"The comprehensive coverage includes protection against accidents, theft, natural disasters, and third-party liabilities. Itâ€™s about softening the emotional and financial impact in difficult times.",Emotional,impact,protection,difficult,emotional,
,7.0,User,"Okay, that sounds good. What if the car breaks down in the middle of nowhere with my kids?",Emotional,fear,kids,nowhere,breakdown,
,8.0,Agent,"It includes 24/7 roadside assistance. Imagine being stuck and vulnerable â€“ we ensure help arrives quickly, providing comfort and practical solutions.",Emotional,vulnerable,comfort,help,solutions,
,9.0,User,That would be a lifesaver! And what about medical expenses if someone gets injured in an accident?,Emotional,lifesaver,injured,accident,expenses,
,10.0,Agent,"It includes personal accident cover, ensuring medical costs are taken care of. Because your well-being and that of your loved ones is paramount.",Emotional,well-being,ensuring,loved,paramount,
,11.0,User,"Alright, this is sounding like a good plan. How much will it cost me?",Emotional,good,plan,cost,,
,12.0,Agent,"For your 2018 Maruti Suzuki Baleno with full coverage, it would be around $950 per year. It's investing in your family's security and your peace of mind.",Emotional,security,peace,family,,
,13.0,User,That feels like a worthwhile investment. Let's proceed with the Bajaj Allianz policy. My family's safety is my top priority.,Emotional,investment,safety,priority,family,
,2.0,Agent,"Congratulations on your new EV! Protecting your investment is key, so you can fully enjoy the experience. ICICI Lombard offers complete coverage, ensuring minimal financial strain, should anything occur.",Emotional,investment,enjoyment,strain,coverage,
,3.0,User,Thatâ€™s good to know. I'm mostly worried about the battery and the unique parts of an EV. Are those covered?,Emotional,worried,battery,unique,covered,
,4.0,Agent,"Absolutely. The policy covers the battery, motor, and other EV-specific components. It's designed to safeguard your investment, so you can confidently embrace the future of mobility.",Emotional,investment,confidence,future,safeguard,
,5.0,User,What happens if the scooter breaks down in the middle of nowhere? EVs aren't as easily repaired as regular scooters.,Emotional,breakdown,nowhere,fear,repair,
,6.0,Agent,"It includes specialized roadside assistance for EVs. Help will be dispatched quickly, giving you peace of mind, knowing you're not alone in those moments.",Emotional,peace,mind,alone,moments,
